ID	chviCounts.csv	cabrCounts.csv	stluCounts.csv	arjaCounts.csv	lothCounts.csv	angeCounts.csv	glsoCounts.csv	noleCounts.csv	moblCounts.csv	mawaCounts.csv	ptpaCounts.csv	deroCounts.csv
sp|Q9Y2G5|OFUT2_HUMAN	0	212.0	0	0	0	18.718	58.864	0	7.235	119.0	0	172.0
sp|Q6EV56|OFUT2_PANTR	0	212.0	0	103.881	11.605	18.718	146.0	0	7.235	119.0	0	172.0
sp|Q86XP0|PA24D_HUMAN	0	0.0	2.0	0	3.0	0.0	0.0	4.0	1.0	0.0	2.0	1.0
sp|P97384|ANX11_MOUSE	0	0.0	0	2532.964	0	0	0.0	183.128	914.923	85.682	0	51.124
sp|F1N152|HTRA1_BOVIN	0	54.074	0	180.0	0	0	0	0	121.315	0	57.778	343.0
sp|Q9HCN4|GPN1_HUMAN	0	190.06	459.0	7.521	106.663	18.906	226.0	409.107	238.331	25.307	0	0
sp|Q9TTC5|BTC_BOVIN	0	125.0	0	0	2.0	5.704	44.112	0	9.251	63.179	51.452	0
sp|A1A4L6|ETS2_BOVIN	0	60.354	0	0.0	0	183.564	0	0	6.979	0	0	59.973
sp|P15037|ETS2_MOUSE	0	60.354	0	0.0	0	183.564	0	0	6.979	0	0	59.973
sp|Q05909|PTPRG_MOUSE	0	36.0	8.616	28.0	21.241	3.508	0.0	3.658	2.238	0	6.286	0.0
sp|Q6KB58|SIA4B_PANTR	0	0.0	0	0	0	0	128.29	1.206	0	0	61.37	44.52
sp|Q9Z142|TMM33_RAT	0	0.0	68.451	0	251.915	0.0	4.214	1253.91	0	91.0	0	0
sp|Q9CR67|TMM33_MOUSE	0	204.0	68.451	0	251.915	145.0	4.214	1253.91	0	91.0	0	0
sp|O88813|ACSL5_RAT	0	38.598	0	0	78.278	2.0	1.0	4.0	3.0	9.0	53.38	5.936
sp|Q86U90|YRDC_HUMAN	0	31.591	11.364	3.439	994.967	437.945	71.079	1170.024	465.681	258.518	474.807	0.0
sp|P37040|NCPR_MOUSE	0	431.369	421.835	363.0	1659.976	210.85	483.433	1.0	3.0	0	0	599.064
sp|P23381|SYWC_HUMAN	0	1261.949	0	0	0	0	0	3.675	0	0	0	0
sp|Q9D2P4|URM1_MOUSE	0	134.493	91.396	0	0	0	88.0	0	7.038	0	0	0
sp|Q3B7M6|NEDD1_BOVIN	0	152.0	407.0	24.528	0	193.853	30.961	37.738	2.644	66.0	6.453	0.0
sp|Q8TGM6|TAR1_YEAST	0	374.838	46521.958	8737.036	24745.797	11307.186	0.0	3.616	1448.941	1.0	18384.951	26.854
sp|Q8TDH9|BL1S5_HUMAN	0	147.828	14.276	0	158.0	0.0	81.3	132.715	594.854	168.624	49.34	0
sp|A9RA88|INSI2_PAPAN	0	3.852	94.267	0	19.598	39.0	65.843	72.91	5.157	52.0	0	31.337
sp|D2H8V8|DCR1B_AILME	0	84.0	2.481	0.0	0.0	0.0	19.0	13.0	0.0	0.0	44.332	46.0
sp|Q96JC4|ZN479_HUMAN	0	0.0	0	0	0	0	1.0	0.0	5.827	0	0	0
sp|A6NP11|ZN716_HUMAN	0	35.537	0	0	0	0	0	0	0	0	0	0
sp|Q3SZ40|DDX56_BOVIN	0	173.407	346.117	231.61	71.506	0	9.105	0	1062.359	142.612	244.128	254.0
sp|A4UZ23|FIBIN_HORSE	0	155.0	268.194	133.0	57.694	0.0	313.915	5.0	188.385	193.442	194.0	207.0
sp|Q9QZC7|PKHB2_MOUSE	0	236.475	843.97	0	232.0	0	33.0	52.0	0	0	298.115	367.791
sp|Q7YRB7|AOFB_CANLF	0	168.0	62.0	5.0	2.0	0.0	18.64	2.06	215.0	221.172	13.093	31.0
sp|Q8K1S6|SPIR2_MOUSE	0	7.462	0	0	6.0	0	7.0	18.408	49.685	9.068	581.32	0.0
sp|P83110|HTRA3_HUMAN	0	0.0	1.087	49.0	0.0	0.0	1.0	4.0	4.0	3.0	8.969	47.0
sp|O95970|LGI1_HUMAN	0	7.967	1.165	6.194	19.0	1.0	3.0	16.661	66.117	13.0	11.0	0.0
sp|Q9UBX5|FBLN5_HUMAN	0	0.0	44.584	7.0	56.365	0	4.0	0	16.653	0	23.165	0
sp|P07200|TGFB1_PIG	0	135.0	389.0	0	206.0	0	0.0	456.813	450.0	0	42.044	20.0
sp|Q8TCV5|WFDC5_HUMAN	0	344.0	652.329	0.0	0	47.74	5.0	1.565	0	0	0	268.795
sp|Q14314|FGL2_HUMAN	0	0.0	0	0	209.0	61.0	0.0	0	0	29.0	156.076	511.0
sp|Q9BR76|COR1B_HUMAN	0	0.0	593.609	36.064	458.0	41.285	0	127.039	0	0	0	0
sp|Q17RR3|LIPR3_HUMAN	0	5.0	5.0	1.0	2.0	0.0	1.0	5.52	3.972	13.0	0	0.0
sp|A6H7H7|FBX3_BOVIN	0	89.073	24.606	713.298	488.917	148.988	187.383	13.599	0	0	0	157.0
sp|Q8N8L2|ZN491_HUMAN	0	85.0	0	0	0	0	0	0	0	0	0	0
sp|Q9GMS6|MPPE1_MACFA	0	2.03	2.986	0.0	0	0	2.962	0.0	2.46	0	0	0
sp|Q9BY66|KDM5D_HUMAN	0	0.0	0	0	0	0	0	0	4.0	0	5.846	0
sp|O62763|ACES_FELCA	0	2.078	0	0	0	194.357	257.0	86.621	388.0	843.0	49.037	0
sp|O95801|TTC4_HUMAN	0	144.0	928.217	861.643	531.0	0.0	0	596.0	2708.0	0	604.0	0
sp|A4IFM3|DR9C7_BOVIN	0	139.0	0	0	0	0	10.0	0	0	5.0	14.0	0
sp|A5D7C1|DDX52_BOVIN	0	101.0	50.314	0	0	0.0	0	1.761	0	0	15.951	99.0
sp|Q3B8N8|PESC_RAT	0	113.197	0	0	58.304	0	0	502.686	0	0	0	0
sp|A7YWI9|TYDP2_BOVIN	0	0.0	0	0	0	18.821	138.0	0.0	274.008	0	0.0	39.655
sp|Q5E9U3|TMM79_BOVIN	0	199.862	352.378	279.636	666.0	266.024	122.313	3355.51	0	0	0	0
sp|P0DKU9|APOE_COLGU	0	1003.138	0	0	0	0	0	541.328	0	0	0	0
sp|P0DO95|APOE_RHIRO	0	1003.138	0	0	0	0	0	541.328	0	0	0	0
sp|Q9H819|DJC18_HUMAN	0	66.0	53.035	0.0	0	10.243	53.0	0	2.757	0	23.614	0.0
sp|P09858|TGFB2_PIG	0	0.0	124.926	0	0	6.483	0	0	0	0	0	0
sp|Q9Z0F8|ADA17_MOUSE	0	1.837	0.0	10.013	0	0	0	121.261	0	0	0	0
sp|Q922R8|PDIA6_MOUSE	0	298.0	11.79	0	0	0	0	1556.091	0	26.825	461.876	882.057
sp|Q9BRL7|SC22C_HUMAN	0	15.128	16.877	0	34.664	55.626	0	0	0	0.0	4.848	0
sp|F7H9X2|TRIM2_CALJA	0	6.0	4.0	1.0	0	93.0	0.0	7.538	5.818	0	0	0.0
sp|Q9ESN6|TRIM2_MOUSE	0	50.243	4.0	1.0	0	93.0	0.0	7.538	0	0	0	0.0
sp|D3ZQG6|TRIM2_RAT	0	50.243	4.0	1.0	0	93.0	0.0	7.538	0	0	0	0.0
sp|Q5R5U3|ZN271_PONAB	0	2.0	3.0	0	34.0	0	0.0	0	0	0.0	3.0	0
sp|P54136|SYRC_HUMAN	0	40.097	367.421	1.0	459.867	5.351	314.0	1088.577	123.863	249.0	805.45	843.0
sp|Q3SZL8|CNDH2_BOVIN	0	41.695	5.865	0.0	59.0	0.0	0	1156.51	13.638	0	37.122	0.0
sp|Q8BI66|ZN526_MOUSE	0	23.0	31.0	48.59	10.783	0	0.0	0	2.497	0	0	38.0
sp|P23526|SAHH_HUMAN	0	339.0	0	0.0	0	0	0	0	0	3.0	0	0
sp|Q96I15|SCLY_HUMAN	0	93.0	22.099	30.0	5.0	0.0	5.718	0.0	29.807	9.0	9.0	11.0
sp|Q58D63|MOB3A_BOVIN	0	6.751	0	0	61.0	114.0	0	317.0	49.215	42.502	101.964	83.115
sp|Q80VM4|ZN579_MOUSE	0	105.26	114.646	0	0	0	0	110.0	3.089	47.0	18.075	0
sp|P46471|PRS7_MOUSE	0	526.94	2260.207	748.05	0	0	0	0	1390.996	0	0	0
sp|P46472|PRS7_XENLA	0	526.94	0	748.05	0	0	0	0	0	0	0	0
sp|Q969Q6|P2R3C_HUMAN	0	402.098	0	0	43.206	107.407	58.065	9.322	0	160.0	665.049	162.427
sp|Q5R5W5|VTA1_PONAB	0	117.094	0	0	24.579	0	0	0	0	0	463.574	251.417
sp|Q3MHZ8|LEG9_BOVIN	0	43.964	5.432	34.055	1.0	0.0	3.0	0	57.146	0	64.0	0.0
sp|Q8NEW0|ZNT7_HUMAN	0	23.0	2.0	0.0	0.0	0	7.0	12.163	0.0	60.0	5.426	73.793
sp|Q6P6S2|S39AB_RAT	0	51.194	0	0	0	48.0	1.0	153.465	0	0	0	0
sp|Q5RB02|CATC_PONAB	0	182.13	0	0	403.746	39.563	0	603.456	30.961	285.989	280.266	0.0
sp|O70302|CIDEA_MOUSE	0	134.292	224.566	107.24	101.0	0	151.0	107.0	1.753	44.0	98.0	0.0
sp|Q01361|CP2DE_BOVIN	0	89.433	5.116	0	130.0	154.375	37.618	1958.097	302.408	18.942	262.313	0.0
sp|Q9CPU0|LGUL_MOUSE	0	3.0	286.866	0	0	0	0	0	0	0	0	8.092
sp|P28575|IPP_MOUSE	0	0.0	29.838	0	0	5.0	0	13.534	0	0	0	1.0
sp|Q15120|PDK3_HUMAN	0	126.0	451.0	0	0	0.0	125.085	152.861	633.321	35.0	3.722	33.42
sp|P51857|AK1D1_HUMAN	0	39.232	0	0	0	0	0	0	0	0	0	0
sp|Q4R6P1|F200A_MACFA	0	5.524	0	0	0	0	0	0	1.0	0	0	0
sp|Q9UPQ8|DOLK_HUMAN	0	51.0	121.181	43.0	0	88.0	14.0	0	0	45.0	205.0	96.0
sp|O60883|G37L1_HUMAN	0	36.0	0	2.0	2.0	1.0	1.209	3.0	4.481	0	2.0	27.0
sp|Q62225|CISH_MOUSE	0	236.0	0	0	100.0	0	11.0	0	0	0	0	0
sp|P83095|LACTB_BOVIN	0	8.073	104.407	0	138.354	0	0	0	110.392	0.0	16.687	9.0
sp|P28491|CALR_PIG	0	1961.528	0	2.739	2.791	96.067	3999.478	2.374	1303.864	537.201	3056.44	116.429
sp|O88831|KKCC2_RAT	0	13.0	4.322	0.0	0.0	0.0	0.0	13.214	4.674	0.0	5.0	1.993
sp|Q9ER62|TNR22_MOUSE	0	33.805	0	0	0	0	0	0	0	0	0	0
sp|Q66HR0|S12A9_RAT	0	24.0	0	30.165	10.551	0.0	0.0	120.671	52.977	0.0	35.0	90.0
sp|Q5PPJ9|SHLB2_RAT	0	310.748	0	0	0	0	0	19.544	0	0	0	0
sp|Q8VHK5|MLC1_MOUSE	0	4.0	2.0	0	0	0	0	1.0	0	0	0	0
sp|A5PJL1|PXMP4_BOVIN	0	14.081	25.967	0	0	133.779	5.0	511.412	250.0	0	116.384	34.0
sp|Q5NVI3|RED_PONAB	0	0.0	52.925	0	0	0	0.0	21.137	516.595	0	1347.678	54.947
sp|Q9GKW0|MARC2_MACFA	0	52.869	0	0	0	0.0	0.0	0	7.523	54.0	56.399	0
sp|D3Z2R5|SELN_MOUSE	0	5.299	2.417	3.0	0	0	6.0	6.029	7.482	0.0	52.057	0
sp|Q5R413|DCP1B_PONAB	0	0.0	5.506	4.0	0.0	0.0	0.0	0.0	0.0	40.0	8.037	2.0
sp|Q6UWR7|ENPP6_HUMAN	0	64.0	0	0	3.0	31.0	1.0	13.0	3.0	2.0	105.114	8.0
sp|P49184|DNSL1_HUMAN	0	0.0	104.86	326.299	651.239	29.649	578.673	52.51	0.0	408.717	86.016	405.501
sp|A6QLL0|PLIN5_BOVIN	0	163.0	0	0	125.369	282.625	346.0	23.0	625.098	427.0	724.009	359.0
sp|P43351|RAD52_HUMAN	0	120.246	0	10.282	0	81.0	70.0	63.053	6.608	25.0	20.378	113.591
sp|O00142|KITM_HUMAN	0	127.0	0	0	128.0	0	0	139.0	3.55	0	0	0
sp|P33260|CP2CI_HUMAN	0	120.157	0	292.593	1.0	0	0.0	0	0	0	0	0
sp|Q14257|RCN2_HUMAN	0	350.669	0	0	0	0	2.0	1082.0	20.227	0	0	41.799
sp|P22102|PUR2_HUMAN	0	65.863	96.572	0.0	30.999	0.0	11.859	0	38.837	86.0	0	0.0
sp|Q8SQG7|HYAL2_SHEEP	0	55.653	6.341	6.63	0.0	232.0	104.0	9.709	120.439	0.0	228.0	88.928
sp|Q7L8C5|SYT13_HUMAN	0	0.0	0	0.0	0	0	0	0	0	0	1671.925	0
sp|Q8N307|MUC20_HUMAN	0	89.0	22.24	6.0	60.635	19.0	15.123	0.0	1.827	41.0	0	0.0
sp|Q9R0M4|PODXL_MOUSE	0	14.377	0	0	0	0	0	0	0	0	0	0
sp|Q28645|PODXL_RABIT	0	14.377	0	0	0	0	0	0	11.0	1.0	0	0
sp|P08508|FCGR3_MOUSE	0	55.455	0	19.366	0	0	0	0	0	0	0	0
sp|Q96DX4|RSPRY_HUMAN	0	4.0	0	2.156	26.0	48.0	32.452	234.057	0	0.0	0	0
sp|Q5R881|RSPRY_PONAB	0	4.0	0	0.0	26.0	48.0	32.452	0	0	0.0	0	0
sp|P39428|TRAF1_MOUSE	0	57.0	3.0	30.754	6.0	0	0	0	0	0	0	5.0
sp|Q1LZF3|CS025_BOVIN	0	51.0	464.0	0	0	0	0	0	0	0	343.012	0
sp|Q6AYJ5|CLUA1_RAT	0	5.0	22.994	2.371	83.0	1.0	27.0	49.0	0	45.0	0	0
sp|Q9Z0S3|CLD14_MOUSE	0	0.0	0	0	0	0	0	0	1.158	0	0	0
sp|Q9XSJ0|UCHL5_BOVIN	0	89.468	0	520.461	0	288.968	361.629	46.949	1186.062	178.0	0	0
sp|Q8N2C7|UNC80_HUMAN	0	0.0	0	0	0	0	0	0	8.0	1.0	0	0.0
sp|Q4R6C1|GLO2_MACFA	0	8.71	47.816	0	527.321	257.299	261.572	36.524	734.451	0	512.427	149.0
sp|O35188|X3CL1_MOUSE	0	54.349	217.0	0	20.403	2.0	0	0	0	8.0	0	156.0
sp|Q9Y666|S12A7_HUMAN	0	42.0	3.831	2.0	0	0.0	9.748	0	49.766	8.0	11.0	21.842
sp|Q8WWY8|LIPH_HUMAN	0	0.0	3.0	0.0	128.0	2.528	0	0	0	0	0	56.0
sp|Q8IUF8|RIOX2_HUMAN	0	2.761	0	176.579	0	165.274	92.0	68.853	34.7	69.486	0	24.833
sp|P70261|PALD_MOUSE	0	46.0	31.713	0	0	0	0	0	0	1.0	0	0
sp|Q5R7W3|CWC27_PONAB	0	68.0	0	0	120.0	0	0	164.351	3.277	12.036	0	7.0
sp|Q9Z0U9|S1PR3_MOUSE	0	5.0	7.0	1.0	0	3.0	0	0	0	1.0	0	2.0
sp|P05166|PCCB_HUMAN	0	32.812	19.073	232.559	118.0	84.0	197.551	32.002	136.938	0	0	107.0
sp|Q5R458|RFTN2_PONAB	0	49.0	7.629	47.0	0	0	0	3.0	2.831	0	0	0
sp|Q8MHW6|URIC_MACFA	0	87.0	0	0	0.0	2.0	0.0	0	37.0	0	0	0
sp|P25689|URIC_PAPHA	0	87.0	0	0	0.0	2.0	0.0	0	37.0	0	0	0
sp|E2RDV1|TDRD7_CANLF	0	0.0	0.0	0.0	0.0	1.0	6.0	1.129	22.715	0.0	17.27	0.0
sp|Q12980|NPRL3_HUMAN	0	11.323	1.595	78.744	57.0	163.882	3.0	65.0	17.739	0.0	1.928	0
sp|P38573|UPK1B_BOVIN	0	171.0	0	0	0	343.995	44.599	0	0	0	0	0
sp|Q29RZ9|WDR92_BOVIN	0	0.0	46.419	66.001	0	0	78.0	50.441	0	0	0	0.0
sp|Q8NI17|IL31R_HUMAN	0	2.0	4.686	0	45.0	0	0	4.0	0	0	5.0	0.0
sp|A4Q9F6|TTL13_MOUSE	0	0.0	3.0	0.0	1.0	1.0	0.0	2.708	0.0	0.0	0	2.0
sp|O75832|PSD10_HUMAN	0	85.0	92.399	0	75.188	107.586	101.0	43.979	43.21	24.677	240.107	234.265
sp|Q9EPR4|S23A2_MOUSE	0	0.0	26.839	0	44.83	0.0	98.0	2.0	275.744	161.0	0	0.0
sp|Q0VC06|LTV1_BOVIN	0	51.324	0	127.0	0.0	53.038	91.0	143.838	225.221	166.344	193.599	0.0
sp|P14550|AK1A1_HUMAN	0	145.983	25.414	1.0	602.008	590.416	421.759	0	298.905	331.376	1003.156	40.244
sp|P0C2N5|KMT5B_RAT	0	70.847	208.136	0	0	68.0	128.0	387.573	0	12.505	0	166.0
sp|P01871|IGHM_HUMAN	0	269.655	0	0	0.0	14.713	16.576	0	169.409	124.337	1.411	14.34
sp|P0DPI2|GAL3A_HUMAN	0	478.873	28.746	0	12.21	0	522.123	0	0	596.656	0	0
sp|P55916|UCP3_HUMAN	0	42.888	0	0.0	78.664	365.0	18.206	0	0.0	0	164.375	210.883
sp|Q4R8W3|TNAP3_MACFA	0	27.0	15.182	0.0	0	0	4.0	5.411	3.123	0.0	56.0	32.58
sp|O95157|NXPH3_HUMAN	0	1.185	9.0	1.0	0.0	2.0	0.0	0	4.0	1.0	13.63	16.0
sp|Q91VX5|NXPH3_MOUSE	0	1.185	9.0	0.0	0.0	2.0	0.0	1.0	0	1.0	7.37	0
sp|Q99N37|RHG17_RAT	0	26.122	1.666	0	0	0	58.0	0	4.0	0	5.273	8.155
sp|Q2PG37|CD123_MACFA	0	515.0	2018.82	335.566	307.237	375.0	386.0	151.301	814.957	138.951	372.483	54.405
sp|P30304|MPIP1_HUMAN	0	0.0	10.234	0.0	0	7.0	1.0	2.56	17.329	2.0	0	0.0
sp|Q8K3X2|FCL_CRIGR	0	14.041	0	64.536	89.728	58.265	49.743	0	12.014	0.0	171.359	0.0
sp|Q12834|CDC20_HUMAN	0	49.0	484.14	104.934	541.867	0.0	42.171	272.066	909.429	1.0	13.587	0
sp|P11084|PP4C_RABIT	0	83.0	43.894	203.339	132.777	0	0	3.956	58.91	64.804	9.149	20.429
sp|Q0P5L7|GLMP_BOVIN	0	0.0	0.0	0	0.0	4.57	0	134.302	0	0.0	13.303	47.239
sp|Q5NVP9|MO4L1_PONAB	0	352.982	4.0	0.0	0.0	29.995	0.0	2077.286	3807.619	1102.0	1810.933	0
sp|P51157|RAB28_HUMAN	0	34.339	82.596	21.708	1.0	25.0	0.0	17.671	77.631	10.732	1.757	0.0
sp|Q60866|PTER_MOUSE	0	2.639	0	0	3.0	1.0	66.0	25.988	0	0	2.0	0.0
sp|Q14145|KEAP1_HUMAN	0	32.258	0	0	0	0	0	0	0	0	0	0
sp|Q5R774|KEAP1_PONAB	0	32.258	0	0	0	0	0	0	0	0	0	0
sp|Q9Z2B5|E2AK3_MOUSE	0	30.941	6.196	0.0	351.381	89.696	0.0	0	6.739	151.0	0	0
sp|Q5EA75|PCY2_BOVIN	0	80.0	47.906	0	228.912	30.714	267.022	9.175	290.541	118.047	395.416	0.0
sp|Q56P27|NIP7_PIG	0	0.0	0	3.578	0	0	68.0	18.277	198.537	0	0	0
sp|Q9P0P8|MRES1_HUMAN	0	31.797	0	109.381	297.0	173.634	0.0	94.169	0	0	0	106.613
sp|E9PB15|PTG3L_HUMAN	0	82.0	69.949	0	58.819	125.865	0.0	0	0	0.0	0	0
sp|Q2HJ90|LRC42_BOVIN	0	43.741	0	0	0	0	0	0	67.421	0	0	0
sp|Q9NUX5|POTE1_HUMAN	0	15.0	5.974	0.0	1.0	2.0	0.0	261.0	74.0	8.462	13.0	45.0
sp|Q13153|PAK1_HUMAN	0	23.0	62.729	2.0	11.314	1.0	0.0	6.924	0	0	4.0	0
sp|Q9HAC8|UBTD1_HUMAN	0	437.941	0	0	331.0	0	0	0	0	0	0	0
sp|Q3ZBX7|ANKR1_BOVIN	0	186.0	317.0	1532.0	340.807	0	0	102.167	0	778.733	773.065	1.0
sp|Q9H4K7|MTG2_HUMAN	0	42.0	0	0	134.358	0	0	38.422	0	0	391.004	15.488
sp|O95238|SPDEF_HUMAN	0	2.0	0	1.0	0	1.0	0	0	4.0	0.0	96.111	0.0
sp|O43819|SCO2_HUMAN	0	45.277	0	0	26.155	0	6.388	0	0.0	31.0	0	0
sp|Q9H8W3|F204A_HUMAN	0	430.114	0	363.628	272.064	258.297	0	29.471	758.128	213.35	12.485	47.05
sp|Q58DR0|APC16_BOVIN	0	110.342	0	125.363	18.135	0	26.288	0	107.138	0	9.858	94.565
sp|O08628|PCOC1_RAT	0	82.0	0	18.557	0	0	7.516	5.0	6.515	17.0	16.538	312.0
sp|Q921H9|COA7_MOUSE	0	255.0	0	0	0	61.0	50.0	0	0	0	0	0
sp|Q5T601|AGRF1_HUMAN	0	0.0	3.0	1.0	0.0	2.0	1.0	3.265	0	66.263	2.0	0.0
sp|Q32P41|TRM5_HUMAN	0	37.0	0	70.0	0	4.0	15.0	6.223	0	0	0	55.508
sp|Q9BT17|MTG1_HUMAN	0	4.998	0	0	0	8.801	91.0	0.0	4.899	0.0	0	0.0
sp|A1K5T6|SELO_AZOSB	0	0.0	38.122	0	0	2.0	0	8.746	0	12.0	0	0
sp|P80303|NUCB2_HUMAN	0	151.0	183.0	4.947	435.183	269.878	48.995	1064.0	113.293	264.055	414.138	146.0
sp|Q9CXG3|PPIL4_MOUSE	0	44.0	45.302	0	0	0	0.0	0.0	21.771	101.0	0	20.008
sp|P12672|RAPSN_MOUSE	0	80.04	77.505	194.0	19.904	116.0	77.0	0	83.443	80.0	143.234	109.979
sp|Q811F1|ZBT41_MOUSE	0	2.883	0	15.0	0.0	2.0	0.0	4.0	2.143	0.0	0	2.0
sp|A6QL72|MTA3_BOVIN	0	1.0	228.943	62.644	191.0	69.0	0.0	2.163	15.314	0.0	3.962	57.623
sp|A5PJI7|EI2BG_BOVIN	0	310.698	0	0	0	0	0	462.544	0	0	0	152.0
sp|Q7Z7M0|MEGF8_HUMAN	0	0.0	33.0	37.453	0.0	0.0	0.0	0.0	1.0	1.0	257.553	1.517
sp|Q5M834|DTBP1_RAT	0	44.354	13.987	0	24.027	0.0	0	0	0	59.0	0	0
sp|Q924A0|TF7L2_MOUSE	0	0.0	21.082	10.572	43.98	2.526	0.0	8.39	15.983	14.0	44.925	0.0
sp|Q3V096|ANR42_MOUSE	0	0.0	4.0	11.459	0.0	0	1.0	27.743	8.572	11.738	196.0	12.0
sp|Q8BH48|UBAP1_MOUSE	0	498.937	0	1.0	35.356	11.65	36.081	0	0	0	0	0
sp|Q3UIW8|RN224_MOUSE	0	2.796	9.0	0	0.0	0	0	5.58	29.0	0	0	95.0
sp|A6H7B0|PLLP_BOVIN	0	377.0	39.825	0	745.153	0	211.0	0	0	212.0	0	238.696
sp|P12309|GLRX1_PIG	0	190.0	0	0	1375.532	0	0	0	0	114.0	10.941	0
sp|Q5FVL3|DIK1B_RAT	0	57.0	0	171.0	19.179	2.0	0	0	3.542	0.0	27.808	0.0
sp|Q5VUD6|DIK1B_HUMAN	0	12.0	0	0	0	2.0	0	9.131	0	0	18.999	0
sp|O08583|THOC4_MOUSE	0	4.945	0	443.341	0.0	80.322	0.0	459.04	657.196	1.219	0	338.182
sp|Q2PFX5|RGN_MACFA	0	23.0	0	0.0	2.561	0	46.22	2.0	58.0	2.0	0	0
sp|Q96BR6|ZN669_HUMAN	0	26.327	3.296	0	0	0.0	0	2.167	0	0	0	0
sp|Q4R4C7|ZNF14_MACFA	0	26.327	0	0	0.0	0	0	0	0	0	19.052	0
sp|P97946|VEGFD_MOUSE	0	6.0	26.156	0.0	21.0	0.0	8.162	0	2.0	15.0	0	26.29
sp|Q5EAC5|ZN410_BOVIN	0	12.705	0	0.0	8.722	0	0	89.137	0	7.57	0	3.306
sp|Q29450|ADCY7_BOVIN	0	10.0	30.954	0.0	0	0.0	0.0	0	2.0	4.0	6.349	0.0
sp|P22748|CAH4_HUMAN	0	94.0	96.0	79.0	0.0	159.0	0.0	4.058	0.0	0.0	39.399	8.0
sp|Q0VC71|TTLL1_BOVIN	0	80.0	0	0.0	0	55.0	0	4.0	2.0	1.0	0	0.0
sp|O02799|STAT2_PIG	0	7.0	4.132	0	0	1.0	0	0	0	0	7.767	4.315
sp|P17870|ARRB1_BOVIN	0	14.605	135.35	0	2.426	0	26.0	3.943	134.053	6.59	22.242	0.0
sp|Q9Y2U9|KLDC2_HUMAN	0	27.977	530.217	372.88	271.524	0.0	19.915	0	59.844	3430.0	1020.203	1.036
sp|Q4G5Y1|KLDC2_MOUSE	0	39.566	0	54.0	0	0	1.0	557.357	8.051	1.109	0	1.036
sp|Q3KRE6|KLDC2_RAT	0	39.566	0	54.0	0	0	1.0	115.444	8.051	1.109	0	1.036
sp|Q17QQ5|G137A_BOVIN	0	0.0	219.202	7.075	18.634	74.546	36.576	0	80.208	0.0	4.195	7.933
sp|Q1LZ53|DNM3A_RAT	0	1.0	6.691	0.0	0.0	19.0	0.0	3.573	2.361	0.0	10.822	4.614
sp|Q0II87|TFAM_BOVIN	0	68.0	0	0	0	3.0	0	0	0	0	0	0
sp|Q96A58|RERG_HUMAN	0	49.0	22.778	0	44.0	0.0	0	0	0	0	0	46.154
sp|Q7SVK7|POL_MLVBM	0	18.028	0	0	19.882	0	0	3.026	19.0	0	4.578	7.897
sp|P97519|HMGCL_RAT	0	59.0	166.626	0	149.0	123.72	0	0	0	0	0	0
sp|Q2TA08|BAG5_BOVIN	0	129.0	0	0	7.252	0	0	6.198	71.975	0	266.196	445.53
sp|Q96GC6|ZN274_HUMAN	0	0.0	0.0	0.0	13.904	1.0	18.285	0	0	0	4.063	0
sp|P54577|SYYC_HUMAN	0	237.97	0	1.0	0	0	0	0	139.818	0	0	0
sp|Q5RDI1|PAMR1_PONAB	0	12.244	6.407	0	14.634	2.0	0	714.701	7.71	2.0	0	22.396
sp|Q5M826|TM140_RAT	0	42.0	0	0	0	0	5.32	0	51.905	0	217.0	0
sp|Q4R7T8|MNS1_MACFA	0	33.0	0	0.0	50.0	3.0	0.0	0	65.501	0	6.0	0
sp|Q5R6X6|PYRD_PONAB	0	34.0	11.476	0.0	0	0	0	16.308	0	2.0	0	0
sp|P15122|ALDR_RABIT	0	6360.461	1498.0	0	0.0	638.164	1307.512	0	0	0	1421.909	231.0
sp|Q9B161|CYB_MORME	0	0.0	0	0	0	0	0	0	0	0	0	0
sp|Q8HXQ9|NDUV1_MACFA	0	2019.962	0	0	1710.575	0	0.0	2948.292	6.432	213.0	0	82.034
sp|Q9P013|CWC15_HUMAN	0	119.413	0	0.0	9.0	0	0	19.637	0	0	0	0
sp|Q5RE65|CWC15_PONAB	0	119.413	0	0.0	9.0	0	0	19.637	0	0	0	0
sp|Q5BJP2|CWC15_RAT	0	119.413	0	20.601	0	0	0	0	0	0	0	0
sp|Q6ZNF0|ACP7_HUMAN	0	5.166	1.0	0.0	0.0	1.0	0.0	0	1.0	0.0	0	0.0
sp|P10730|ANPRC_BOVIN	0	21.0	0	0	26.277	0.0	0	0	3.846	0	5.676	2.633
sp|P79281|PTN_PIG	0	353.751	81.097	151.795	0	360.0	0	0	7.148	9.614	0	0
sp|Q60HC0|SYT1_MACFA	0	5.0	0	0	0	0.0	0	0.0	0	0	2.0	0
sp|Q86US8|EST1A_HUMAN	0	6.0	0	5.0	41.246	0.0	0.0	5.318	0	130.061	13.596	2.0
sp|Q9Z2Q4|METH_RAT	0	9.532	3.221	4.0	0.0	0.0	11.0	0	40.405	13.885	21.326	5.0
sp|Q5G267|NETR_MACMU	0	0.0	5.0	0	13.0	2.0	0.0	0	3.648	0.0	6.0	0.0
sp|Q5G266|NETR_TRAPH	0	0.0	5.0	0	13.0	2.0	1.0	0	3.648	0.0	0	0.0
